feature,logistic_coef,rf_importance,logistic_coef_norm,rf_importance_norm
eval_number_E_1551,0.08325413616656413,0.00011215671363160017,0.1899780373928599,0.0032141683834203583
eval_number_E_453,0.08414915250065264,0.00011100536644550725,0.19202037972459107,0.003181173267889109
eval_number_E_1275,0.07828958176460277,0.00010886298578018863,0.1786493954149075,0.0031197772802861157
eval_number_E_451,0.10354441865421472,0.00010846721429646259,0.23627853635472015,0.003108435327148741
eval_number_E_983,0.09808489171212298,0.00010805294785873179,0.22382041401618605,0.0030965633487057905
eval_number_E_1605,0.10775240132357101,0.00010702794383990206,0.2458807534422663,0.0030671889545788116
eval_number_E_261,0.18911085307086475,0.00010653318116456766,0.431533018902682,0.0030530101283911992
eval_number_E_1800,0.015555259829389387,0.0001030441642496385,0.03549562663903077,0.0029530224638629784
eval_number_E_277,0.036072863384555044,0.0001020974443573316,0.08231485070276656,0.002925891523170449
eval_number_E_1265,0.06341362235398015,0.00010187695830326352,0.1447038678616359,0.002919572870625952
eval_number_E_49,0.07099450237880961,0.00010019621463996365,0.1620027166052763,0.0028714063991924447
eval_number_E_556,0.11389358352434505,9.959602369534821e-05,0.25989434838775766,0.00285420622725682
eval_number_E_964,0.08721949534423495,9.92639757522e-05,0.1990266106988696,0.0028446904527116386
eval_number_E_1321,0.06890896730377566,9.830338626082218e-05,0.15724372349439658,0.0028171620393633847
eval_number_E_224,0.11013791243346076,9.77735144570301e-05,0.2513242633950814,0.0028019770616311687
eval_number_E_134,0.08066335519210945,9.61838489384759e-05,0.18406612109050408,0.002756420692471375
eval_number_E_1591,0.05381610406707205,9.608407312231157e-05,0.12280324199554048,0.0027535613337815444
eval_number_E_1501,0.03866989400418872,9.435505454555434e-05,0.08824102810229036,0.002704011407933915
eval_number_E_1292,0.08291950241889542,9.291283958213929e-05,0.18921443493951956,0.0026626806521779056
eval_number_E_63,0.04450286306143981,9.267176859066284e-05,0.10155130990562114,0.0026557720799322126
eval_number_E_1158,0.12248949199755971,9.23800645890269e-05,0.2795093957180526,0.0026474124753306087
eval_number_E_72,0.09957902136463509,8.853705269120869e-05,0.2272298760809516,0.0025372800816546646
eval_number_E_1766,0.08747959325473509,8.831463249778465e-05,0.19962012944570925,0.0025309060008672584
eval_number_E_507,0.05436930540449543,8.753326069359248e-05,0.12406559494526703,0.0025085135780919267
eval_number_E_1152,0.022483406944585865,8.743940062630656e-05,0.05130500083133223,0.00250582375194628
eval_number_E_113,0.13119489851510494,8.456661262733977e-05,0.29937430719345937,0.002423495872860253
eval_number_E_680,0.05248443485611965,8.356968266150736e-05,0.11976449923990021,0.0023949260202592933
eval_number_E_1270,0.05234432674103743,8.263286112661517e-05,0.1194447858184207,0.0023680787450417943
eval_number_E_470,0.05894253762487919,8.166727822637797e-05,0.13450127684378663,0.0023404072314157096
eval_number_E_1244,0.09191948850476289,8.023713476060861e-05,0.2097515490323906,0.0022994224186248325
eval_number_E_466,0.06808499644777968,7.96473793994947e-05,0.15536350020101147,0.002282521307899786
eval_number_E_1066,0.0778222804793792,7.813991653789333e-05,0.17758305823184764,0.0022393206887656113
eval_number_E_939,0.10255074265247807,7.661654527203344e-05,0.2340110620248366,0.0021956641692368654
eval_number_E_525,0.05629413116182608,7.579607922584719e-05,0.12845786464546916,0.002172151390198208
eval_number_E_1234,0.053034137472572504,7.477703080462924e-05,0.12101886844042258,0.002142947670593764
eval_number_E_1803,0.06505829858766776,7.435662834563844e-05,0.14845686293682997,0.002130899847077476
eval_number_E_1657,0.08070056759233023,7.4282327964881e-05,0.18415103625611792,0.0021287705591643952
eval_number_E_68,0.10989555924572053,7.422027714699424e-05,0.25077123642149446,0.002126992317179951
eval_number_E_1180,0.09812237742808941,7.419497956269315e-05,0.2239059528623921,0.0021262673432305133
eval_number_E_60,0.036174001347570775,7.331022686835731e-05,0.08254563793574199,0.0021009122481568374
eval_number_E_1945,0.08350382878199732,7.284209568430201e-05,0.1905478122438845,0.0020874966228022467
eval_number_E_1681,0.04805408103498794,7.197025078430019e-05,0.10965485228841837,0.0020625114371446438
eval_number_E_493,0.0843093314077667,7.150765696489178e-05,0.19238589278864332,0.002049254500662071
eval_number_E_705,0.06872019982559875,7.14844221712354e-05,0.1568129740244135,0.002048588641822707
eval_number_E_81,0.08436434238809332,7.075887666773429e-05,0.1925114226248619,0.0020277960798567238
eval_number_E_945,0.057205928906977455,7.075785270389801e-05,0.13053850056458474,0.002027766735271975
eval_number_E_1694,0.06026755986934441,7.026732000737281e-05,0.1375248518527419,0.0020137091311112107
eval_number_E_1835,0.08432614831107615,6.965937474159238e-05,0.192424267365966,0.00199628673713362
eval_number_E_171,0.029251382057339338,6.957687010540873e-05,0.06674887771538551,0.0019939223330375966
eval_number_E_1395,0.08270331861734175,6.940544169236568e-05,0.18872112402157157,0.00198900956618324
eval_number_E_560,0.09785329632582954,6.871208317491047e-05,0.22329193532451788,0.0019691394134922478
eval_number_E_874,0.07533748824056935,6.784636347470845e-05,0.17191299816523814,0.0019443297627883822
eval_number_E_1812,0.02600964107255277,6.783991477481639e-05,0.0593515324496366,0.0019441449570229842
eval_number_E_920,0.054572803540175324,6.757807613918837e-05,0.12452995837764025,0.0019366412290967375
eval_number_E_131,0.007443081730636831,6.688395983691523e-05,0.016984406114214475,0.0019167493599348865
eval_number_E_1154,0.07516635846792227,6.578961170283064e-05,0.17152249626534535,0.0018853877137245368
eval_number_E_1390,0.08123844144175296,6.333652257789214e-05,0.18537841333290167,0.0018150874949343515
eval_number_E_38,0.0392680993100311,6.319283208803247e-05,0.08960607583679045,0.0018109696368538968
eval_number_E_221,0.056725185741176,6.303009315883408e-05,0.12944149028576488,0.0018063058917775273
eval_number_E_573,0.033654639799233894,6.277356677698303e-05,0.07679669398563589,0.0017989544015335538
eval_number_E_284,0.09269816944594522,6.261872196787635e-05,0.21152842503846772,0.0017945168848334638
eval_number_E_150,0.043475608029750736,6.256315869332094e-05,0.09920721141624654,0.0017929245617832187
eval_number_E_1206,0.0764842440138836,6.173182252208162e-05,0.17452978600563215,0.0017691002685147122
eval_number_E_24,0.05617378456151802,6.124330112009584e-05,0.1281832451252127,0.0017551003036972296
eval_number_E_2007,0.014003488140147784,6.072376411674378e-05,0.03195463091703901,0.0017402114989514324
eval_number_E_1992,0.06635500917332642,6.012727163004063e-05,0.15141583342734252,0.0017231173168054887
eval_number_E_913,0.1257096945761742,5.960988934391206e-05,0.2868575923850466,0.0017082902615863202
eval_number_E_484,0.10232261202570392,5.803768651071444e-05,0.23349048958556406,0.0016632343351494392
eval_number_E_1013,0.003017486406486361,5.708095182553137e-05,0.006885617601232633,0.0016358163921938547
eval_number_E_766,0.04887909291580937,5.618847476462687e-05,0.11153745110165539,0.001610239933512036
eval_number_E_1927,0.08054048275315111,5.5778590367032957e-05,0.1837857378461656,0.0015984935348440882
eval_number_E_1251,0.06750117025943503,5.5692924662155446e-05,0.1540312642479728,0.0015960385413689303
eval_number_E_1707,0.01337611548208373,5.553984586325038e-05,0.03052302605293356,0.0015916516346945
eval_number_E_1411,0.07132380183906666,5.545884355120234e-05,0.16275414672100053,0.001589330283952859
eval_number_E_1775,0.01948614889262772,5.512982736160727e-05,0.04446554241533538,0.0015799013928950885
eval_number_E_1860,0.06704463465876984,5.47722757474734e-05,0.15298949333534426,0.0015696547384026534
eval_number_E_52,0.05148162662005601,5.4682809328140715e-05,0.11747618601798875,0.0015670908246868725
eval_number_E_1286,0.10783388536397238,5.402510818532413e-05,0.24606669228911615,0.001548242535088051
eval_number_E_1022,0.0577869908118316,5.383434669994241e-05,0.1318644286850459,0.0015427757242727645
eval_number_E_666,0.07449501812783749,5.3769036974066874e-05,0.16999056132367713,0.001540904089046999
eval_number_E_799,0.05771882342634092,5.3681926008157845e-05,0.1317088771808682,0.0015384076775223738
eval_number_E_1202,0.10351449995798545,5.3552248266286826e-05,0.2362102647293967,0.0015346913944354402
eval_number_E_1125,0.08283273255283559,5.347304813833678e-05,0.18901643434017507,0.001532421690384945
eval_number_E_1399,0.09287012610611388,5.325084818366693e-05,0.21192081381720795,0.0015260539211630047
eval_number_E_1281,0.08749264122028368,5.311679640949979e-05,0.19964990366475743,0.0015222122877884328
eval_number_E_783,0.08935291464002158,5.309007243803271e-05,0.2038948710569943,0.0015214464366736166
eval_number_E_700,0.09916526423154373,5.308589100166249e-05,0.2262857215713819,0.0015213266057678841
eval_number_E_1032,0.04654605922542732,5.3031287832064844e-05,0.10621368963972087,0.0015197617972453042
eval_number_E_1055,0.09995644045878396,5.294880258833399e-05,0.2280911106343622,0.0015173979488949567
eval_number_E_1025,0.014953571849551348,5.2562414808720314e-05,0.034122631773000164,0.0015063249123841548
eval_number_E_2000,0.02297340238513171,5.2345506013664293e-05,0.052423123923019954,0.0015001087763314804
eval_number_E_393,0.011224453625076779,5.2250406536792765e-05,0.02561313790143745,0.0014973834313927522
eval_number_E_662,0.09008406371703835,5.207011793676157e-05,0.20556328386011735,0.0014922167507782076
eval_number_E_437,0.09898992761376627,5.183727535176536e-05,0.2258856200501575,0.0014855439868323335
eval_number_E_854,0.09062051851895771,5.172966777100159e-05,0.2067874228051749,0.001482460186739516
eval_number_E_626,0.03456927289526546,5.129400645032936e-05,0.0788837999063675,0.0014699750773114403
eval_number_E_1847,0.06952281547489834,5.112585965056373e-05,0.1586444667628604,0.0014651563543827781
eval_number_E_1718,0.02590851882113655,5.0386596597818025e-05,0.05912078106904013,0.0014439706771796205
eval_number_E_1019,0.11328574802087264,5.021885342158641e-05,0.25850732545623195,0.0014391635212268425
eval_number_E_1912,0.05983363441080718,5.0207849109366886e-05,0.13653467513860518,0.0014388481614835689
eval_number_E_250,0.004872076451329344,5.013616512797343e-05,0.011117616071347161,0.0014367938539068567
eval_number_E_316,0.06932795106519575,5.011363636363636e-05,0.15819980467377268,0.0014361482283379086
eval_number_E_475,0.10380874652169665,5.010000563243911e-05,0.23688170746194287,0.0014357576011178475
eval_number_E_1980,0.05128107153602832,5.007123295913004e-05,0.11701853835017183,0.0014349330386475147
eval_number_E_992,0.029850205784585596,4.967146711858072e-05,0.06811533662883719,0.001423476615898845
eval_number_E_743,0.055736227064530894,4.939035384465385e-05,0.12718478044403653,0.0014154205186046303
eval_number_E_1666,0.0178249574667702,4.9237547057659457e-05,0.040674861239004795,0.001411041407202145
eval_number_E_1618,0.0048553609145257194,4.899209803692917e-05,0.01107947280277048,0.001404007370124667
eval_number_E_716,0.019546417930955875,4.897415253060883e-05,0.04460307064089081,0.0014034930907991443
eval_number_E_1460,0.06315993803919945,4.873419541328367e-05,0.14412498433153753,0.0013966164397730043
eval_number_E_2031,0.055063999528522686,4.804771854942531e-05,0.12565082100547154,0.0013769435003624345
eval_number_E_784,0.043237885150353775,4.794005133962558e-05,0.09866475036685364,0.0013738579914306546
eval_number_E_1263,0.016965992756752077,4.793575054501696e-05,0.03871478529187717,0.0013737347399764436
eval_number_E_1853,0.09603735390046345,4.773417232779738e-05,0.21914812705414835,0.001367957945065159
eval_number_E_477,0.06623621887075688,4.768975724824516e-05,0.15114476523082296,0.0013666851051269923
eval_number_E_426,0.08191885964752944,4.721854463820065e-05,0.186931063102532,0.0013531811727806068
eval_number_E_112,0.021475650537098556,4.708017508273726e-05,0.04900539635184443,0.0013492158011501648
eval_number_E_879,0.08512015449781146,4.655413397709458e-05,0.19423611412793315,0.001334140602926277
eval_number_E_1934,0.008662039800300258,4.6357854568813645e-05,0.01976595274242693,0.0013285156603973327
eval_number_E_1453,0.04332550133045083,4.632437089012224e-05,0.09886468217451057,0.0013275560907208884
eval_number_E_1049,0.09233549449516841,4.6255941670772836e-05,0.2107008352209206,0.0013255950575717054
eval_number_E_1585,0.08425701886354565,4.6248188730701974e-05,0.19226652052751916,0.0013253728751089046
eval_number_E_1829,0.03258442103338904,4.610744016773763e-05,0.0743545563324454,0.0013213393262784903
eval_number_E_1558,0.07166892592996475,4.597647688324729e-05,0.16354168714199102,0.0013175862023256935
eval_number_E_53,0.059782747978901735,4.56987119131882e-05,0.13641855713043824,0.001309626060164983
eval_number_E_11,0.10073381252984123,4.565350311053312e-05,0.22986499992303389,0.0013083304738425847
eval_number_E_679,0.0745246135050347,4.561791830119711e-05,0.1700580951656544,0.0013073106903147475
eval_number_E_194,0.05203467388648418,4.554749953522959e-05,0.11873818739232654,0.0013052926410705827
eval_number_E_51,0.09578210089589535,4.5458096009536094e-05,0.21856566392283366,0.0013027305297502187
eval_number_E_1496,0.07654674417436412,4.5336681621734296e-05,0.17467240544019183,0.001299251056485277
eval_number_E_230,0.06333943619176315,4.531547121253115e-05,0.14453458208018838,0.0012986432121177601
eval_number_E_141,0.07184447689645097,4.524169282462875e-05,0.16394227778662573,0.0012965288833888128
eval_number_E_1871,0.006261457815544576,4.506796667919059e-05,0.01428805248348821,0.0012915502685029046
eval_number_E_664,0.06185080889565616,4.448061814766415e-05,0.1411376758705312,0.0012747181322985432
eval_number_E_1586,0.08014204130404079,4.4218220898174734e-05,0.18287653227388623,0.0012671983957094736
eval_number_E_1607,0.003109817262154407,4.362621637809481e-05,0.007096307851090314,0.0012502328289621012
eval_number_E_103,0.07293676867173385,4.333694474539545e-05,0.16643478395248687,0.0012419429307835876
eval_number_E_677,0.03664656506356759,4.324260663289646e-05,0.08362398348638872,0.0012392394048979971
eval_number_E_1982,0.03222860283154108,4.3161111727621135e-05,0.07354261296520548,0.0012369039375018484
eval_number_E_558,0.01431024945652522,4.314353479823243e-05,0.032654631127441054,0.0012364002207925272
eval_number_E_1878,0.1553066542094763,4.2673129545628974e-05,0.3543950453313016,0.001222919425560962
eval_number_E_1233,0.0416468099536753,4.233980316047729e-05,0.09503406777104009,0.0012133670136381819
eval_number_E_241,0.039092616417381765,4.230551732720124e-05,0.08920564053019085,0.0012123844559495081
eval_number_E_155,0.10355193148947195,4.20554584234892e-05,0.23629567993176198,0.0012052183096148002
eval_number_E_604,0.07846045808497094,4.190239410995233e-05,0.17903931896075406,0.0012008318180596344
eval_number_E_78,0.05060678054609144,4.167220347091184e-05,0.11547987030557628,0.0011942350531384232
eval_number_E_396,0.07141136973245026,4.156967471165044e-05,0.16295396834296005,0.0011912968010647064
eval_number_E_1035,0.006236106103905528,4.136740609960344e-05,0.014230202283564206,0.0011855002209336654
eval_number_E_518,0.07399203189437076,4.065061727754935e-05,0.1688427944754516,0.0011649586064833447
eval_number_E_100,0.02857459453362068,4.060218695741333e-05,0.06520451281763667,0.0011635706984505592
eval_number_E_1850,0.09312753768631547,4.059851518412567e-05,0.21250820261325595,0.0011634654733843981
eval_number_E_1212,0.06983089329372313,4.034295713063985e-05,0.15934747110690298,0.001156141733333128
eval_number_E_1396,0.09225578159542679,4.030564226848139e-05,0.2105189379489639,0.001155072370240203
eval_number_E_2045,0.0780497519931291,4.015860895287208e-05,0.1781021266377528,0.0011508587140172395
eval_number_E_1220,0.07628512694390141,4.0058454618676534e-05,0.17407541974939053,0.0011479885078208346
eval_number_E_947,0.03179156544381556,3.856674115210167e-05,0.07254533512400266,0.0011052392322211933
eval_number_E_271,0.03368324918827943,3.817039359345597e-05,0.0768619778962275,0.0010938807700249017
eval_number_E_632,0.06011917654916954,3.813078060622277e-05,0.1371862551986098,0.0010927455476470776
eval_number_E_1003,0.10449094692708061,3.804215940685505e-05,0.23843842404193552,0.0010902058561040092
eval_number_E_728,0.02624043880799452,3.7995600571205104e-05,0.059878190977763264,0.001088871580761327
eval_number_E_575,0.04363346859217434,3.798070723751412e-05,0.09956743423774059,0.0010884447700896937
eval_number_E_1601,0.07739134022244502,3.794202025707787e-05,0.17659969346445475,0.001087336085060132
eval_number_E_1185,0.048576596546634994,3.770988866978275e-05,0.1108471830960005,0.0010806836967677297
eval_number_E_1576,0.04625591779165772,3.767343478983127e-05,0.10555161442409888,0.0010796390075592183
eval_number_E_862,0.06436258071673288,3.7428338788406124e-05,0.1468693007833423,0.0010726150872500777
eval_number_E_97,0.06360900157504602,3.7374317111139456e-05,0.14514970470139577,0.001071066943037684
eval_number_E_389,0.04391029736220993,3.7271055794955925e-05,0.10019913121817677,0.0010681076974699362
eval_number_E_2014,0.052191961970748456,3.612132417036338e-05,0.11909710387299276,0.0010351588804305726
eval_number_E_808,0.05736261200163175,3.597402895358709e-05,0.13089603651637832,0.00103093771868767
eval_number_E_455,0.05428861676745335,3.589062870283494e-05,0.1238814711333943,0.0010285476482187956
eval_number_E_586,0.037048013186742196,3.5714781413395555e-05,0.08454005000353058,0.0010235082459420601
eval_number_E_1440,0.07487332168709439,3.5585960782067985e-05,0.17085381414252293,0.001019816525786053
eval_number_E_1746,0.0545935457761406,3.5487561855342885e-05,0.12457729019154484,0.0010169966257640073
eval_number_E_1916,0.12772687575934405,3.539928464978788e-05,0.29146060840190513,0.0010144667923382208
eval_number_E_1595,0.039583652726954785,3.498055282999684e-05,0.0903261387862136,0.0010024668457213359
eval_number_E_791,0.012839116686615432,3.4722222222222215e-05,0.02929764576622573,0.0009950636502719195
eval_number_E_1306,0.07065473123010016,3.437219300138617e-05,0.16122739109033254,0.0009850325712713352
eval_number_E_1226,0.08637135246964892,3.418228236324521e-05,0.19709122915313798,0.0009795901438942917
eval_number_E_1954,0.055497711848393444,3.4039945193663006e-05,0.12664051135739954,0.0009755110690405171
eval_number_E_1886,0.05466789749264234,3.402762693578302e-05,0.12474695375215797,0.0009751580544617668
eval_number_E_887,0.03525595776850718,3.39966938289998e-05,0.0804507496164075,0.0009742715786494479
eval_number_E_423,0.0434697698691606,3.397276535879552e-05,0.09919388928785788,0.0009735858405433293
eval_number_E_1005,0.014479600463724023,3.381917913648354e-05,0.033041074053396895,0.0009691843922135788
eval_number_E_1680,0.1094949240083597,3.3664436054277344e-05,0.24985702483263164,0.0009647497907860273
eval_number_E_1163,0.0678011671796483,3.355053252038134e-05,0.15471582874831183,0.0009614855623189654
eval_number_E_635,0.04375906733981289,3.3203016120277924e-05,0.09985403865974354,0.0009515264953156169
eval_number_E_1549,0.06315757981797064,3.3173531062930416e-05,0.14411960309450336,0.0009506815174623875
eval_number_E_803,0.08654300401133729,3.312478881007948e-05,0.19748292168046386,0.0009492846701139109
eval_number_E_380,0.04746951385179044,3.27782631156489e-05,0.10832092545545058,0.0009393539945884134
eval_number_E_1550,0.031471417362574895,3.2617542211019975e-05,0.0718147875866706,0.0009347480817234035
eval_number_E_1329,0.058975108770072296,3.242019397225975e-05,0.1345756011059115,0.0009290925088289416
eval_number_E_1515,0.0909195200604942,3.2365702346474036e-05,0.20746971594584115,0.0009275308969103104
eval_number_E_1996,0.04587543017055528,3.2084498130174946e-05,0.10468337778340271,0.0009194721934047685
eval_number_E_1430,0.04086937396632377,3.192559863925636e-05,0.09326003263145095,0.0009149184783099264
eval_number_E_1683,0.058253406621371843,3.1703821604536885e-05,0.13292874529663357,0.0009085628290573504
eval_number_E_941,0.06148758963196668,3.1696345415549505e-05,0.14030884398257606,0.0009083485776809179
eval_number_E_661,0.0655620473118858,3.140995084744617e-05,0.1496063697165848,0.0009001411299394953
eval_number_E_515,0.02305816229978103,3.1315101344714854e-05,0.05261653800400265,0.0008974229487179634
eval_number_E_16,0.06595895798439261,3.122749757998941e-05,0.1505120822019353,0.0008949124146470918
eval_number_E_23,0.017521683253224746,3.091730367392293e-05,0.039982818266317416,0.0008860229294497685
eval_number_E_899,0.043477979135974974,3.077953283824775e-05,0.09921262205561741,0.0008820747158311073
eval_number_E_1941,0.003069500224937725,3.0194907735026074e-05,0.007004308198501326,0.0008653206271806394
eval_number_E_1211,0.04140382997981391,3.016647842228999e-05,0.09447961053101056,0.0008645059046803097
eval_number_E_40,0.010431611491590966,3.0122950819672126e-05,0.02380394739850969,0.0008632584979080324
eval_number_E_1198,0.11772168124719268,3.0080225937911216e-05,0.2686297040808331,0.000862034095376122
eval_number_E_936,0.06259946967826484,2.996504796485236e-05,0.1428460487238444,0.0008587333442441994
eval_number_E_39,0.053706802604150616,2.9653836843379324e-05,0.12255382643054755,0.0008498147078574999
eval_number_E_28,0.02425526143987549,2.9598074127998963e-05,0.05534820462948811,0.0008482166692653748
eval_number_E_895,0.04372367096141189,2.9263022967233205e-05,0.09977326748357057,0.0008386148290108635
eval_number_E_1856,0.05157489381053367,2.921013412816691e-05,0.11768901289501793,0.0008370991494865769
eval_number_E_2060,0.05648298618399838,2.9128763748829252e-05,0.12888881388254128,0.00083476725073397
eval_number_E_75,0.0882495512698104,2.9128521349246177e-05,0.2013771005622705,0.0008347603040871679
eval_number_E_215,0.054245918530351205,2.862324731477686e-05,0.12378403780865749,0.0008202802451235202
eval_number_E_1315,0.03257908274471773,2.8376229503684937e-05,0.07434237486433452,0.0008132012499136457
eval_number_E_1962,0.04742950073183501,2.8291668564669145e-05,0.10822961931320811,0.0008107779166341985
eval_number_E_1543,0.02683714726117379,2.810611185456527e-05,0.06123982303654684,0.0008054602634002923
eval_number_E_1044,0.08045667062924983,2.8057732833119857e-05,0.18359448653371863,0.0008040738254768218
eval_number_E_878,0.07491950286581577,2.800338958264857e-05,0.17095919520948186,0.0008025164656731917
eval_number_E_1556,0.09552746313250261,2.7813278833394426e-05,0.21798460471349088,0.0007970683035452595
eval_number_E_1243,0.08436586924215829,2.686009177314024e-05,0.19251490676093014,0.0007697520278328869
eval_number_E_1259,0.03755037645414394,2.6846603304301306e-05,0.0856863953023192,0.0007693654775437508
eval_number_E_1731,0.10592131226594996,2.6539700569327293e-05,0.24170238199460126,0.0007605703101783905
eval_number_E_1870,0.050231278328065496,2.6168393804865024e-05,0.11462300988155469,0.0007499294628831958
eval_number_E_2020,0.07745270213276492,2.591396959152677e-05,0.17673971552017495,0.0007426382162336684
eval_number_E_205,0.08362406116150704,2.590565849847796e-05,0.19082217112311944,0.0007424000383159658
eval_number_E_2026,0.0012666320002266075,2.5499210742670752e-05,0.0028903340132028685,0.0007307521263548612
eval_number_E_1447,0.05962912005395168,2.512878321299458e-05,0.136067992785955,0.0007201364760234467
eval_number_E_1509,0.045775045666810024,2.4919922808100933e-05,0.10445430987297451,0.0007141509893929934
eval_number_E_208,0.018373589675632296,2.45133148329112e-05,0.04192678787099344,0.0007024984858915607
eval_number_E_1131,0.09575569263614694,2.4385271005354413e-05,0.21850540278039712,0.0006988290272483894
eval_number_E_1678,0.06882959582970265,2.4296530267202695e-05,0.15706260532341224,0.000696285909982797
eval_number_E_1885,0.044935518069533976,2.4146719676121752e-05,0.1025385875724205,0.0006919926630628174
eval_number_E_904,0.10192839494998014,2.4113885037697068e-05,0.23259092363243328,0.0006910516934740302
eval_number_E_1080,0.05820920372728331,2.4104301392412287e-05,0.1328278784874552,0.0006907770469667026
eval_number_E_843,0.02334703153173481,2.377836419554808e-05,0.05327571017582084,0.0006814363931688151
eval_number_E_311,0.07012635058565324,2.3730308365693936e-05,0.16002167660633895,0.0006800592172160356
eval_number_E_1602,0.048141884341569165,2.333570245772644e-05,0.1098552111009527,0.0006687506669542467
eval_number_E_2022,0.015822186401999807,2.3035117284887093e-05,0.03610472774472329,0.0006601365472303164
eval_number_E_286,0.08089577481763403,2.298237991397985e-05,0.18459648061787226,0.0006586252084552561
eval_number_E_1993,0.022809167640066564,2.2963956688993637e-05,0.052048355821687785,0.0006580972387479247
eval_number_E_1092,0.014558850414098745,2.2878731113243795e-05,0.03322191491883509,0.0006556548584198624
eval_number_E_275,0.0837359981376407,2.246817538024478e-05,0.19107760067913596,0.0006438892207339022
eval_number_E_1340,0.08243108504428434,2.2290440037159412e-05,0.18809991284452662,0.0006387957109308439
eval_number_E_1480,0.05103699759316833,2.2256598327716242e-05,0.116461584776712,0.0006378258808688609
eval_number_E_105,0.04680652184225657,2.1808216848174266e-05,0.10680804061179067,0.0006249762392505369
eval_number_E_690,0.06851002532910326,2.1765987867682807e-05,0.15633337577028755,0.0006237660481744542
eval_number_E_362,0.06292117289004427,2.170641437037537e-05,0.1435801449214743,0.0006220588008297763
eval_number_E_384,0.05945262819444536,2.148639554882178e-05,0.13566525511274505,0.0006157535381567115
eval_number_E_1503,0.05029947409705302,2.0999203939374503e-05,0.11477862615417839,0.0006017916823118918
eval_number_E_1622,0.06239282034965099,2.0881271072399755e-05,0.14237449456826387,0.0005984119818898428
eval_number_E_1425,0.10071298833027952,2.0836101735455924e-05,0.22981748107598107,0.0005971175265692117
eval_number_E_2010,0.07416168536484172,2.0701371521651114e-05,0.16922992759388886,0.0005932564505847165
eval_number_E_893,0.05147258660282103,2.063808872443628e-05,0.1174555575566128,0.0005914429027422713
eval_number_E_951,0.04894216187694228,2.054454038011072e-05,0.11168136848532105,0.0005887620099012046
eval_number_E_1854,0.02678984705259144,2.0510714632417646e-05,0.06113188844964813,0.0005877926372683923
eval_number_E_1260,0.060499432773333625,2.0322369735796643e-05,0.13805396381345367,0.0005823950806505489
eval_number_E_1204,0.059653689168964845,2.0267375119270242e-05,0.13612405717465206,0.0005808190541072063
eval_number_E_216,0.05838136713780899,1.9982742527476818e-05,0.13322073905088824,0.0005726621007888482
eval_number_E_511,0.05254763477000918,1.9821411893621616e-05,0.11990871544532823,0.0005680387144054186
eval_number_E_1754,0.08066859577157466,1.9727897067791794e-05,0.18407807959547987,0.0005653587821318094
eval_number_E_1722,0.05024545509609585,1.964894230188956e-05,0.11465535992073582,0.0005630961096259362
eval_number_E_104,0.06421287932392762,1.950590068898001e-05,0.14652769641256097,0.0005589968469528385
eval_number_E_1164,0.06674651284078038,1.947640030679448e-05,0.15230920764032105,0.0005581514299229582
eval_number_E_738,0.0569826459506954,1.933331038811534e-05,0.13002899004930088,0.0005540507829111765
eval_number_E_1687,0.05133852471050272,1.9271016639450125e-05,0.11714964104165612,0.0005522655790570218
eval_number_E_86,0.037973376813327166,1.8896823591842528e-05,0.08665164197659048,0.0005415420171410886
eval_number_E_580,0.042230826136064596,1.8696147385449774e-05,0.09636673727245698,0.0005357910719055589
eval_number_E_41,0.05911037578471911,1.8292777774897208e-05,0.13488426759564817,0.0005242313729175051
eval_number_E_656,0.06902130133740374,1.8121708316972985e-05,0.1575000590979321,0.0005193288929390441
eval_number_E_1094,0.04140885410994351,1.8103983074384057e-05,0.09449107511914488,0.0005188209258947804
eval_number_E_875,0.08498079010752996,1.7742453912441173e-05,0.19391809781586472,0.0005084602835009765
eval_number_E_438,0.0030245856289841874,1.7172644399513717e-05,0.00690181735321197,0.0004921307775648506
eval_number_E_267,0.08845711617657724,1.6879445621574528e-05,0.20185074398030206,0.00048372833591338527
eval_number_E_1883,0.04992246621845975,1.6799489793273024e-05,0.11391832995563876,0.0004814369751283232
eval_number_E_84,0.0032853322645731175,1.677631427630011e-05,0.0074968164291362065,0.0004807728150302622
eval_number_E_686,0.07217813989089038,1.672935834813917e-05,0.16470366507322737,0.00047942715987666355
eval_number_E_1015,0.055113088546220795,1.6702384796265364e-05,0.12576283748500322,0.00047865415632819915
eval_number_E_1915,0.0789917671254772,1.6588308756022297e-05,0.18025171576663193,0.00047538498420302954
eval_number_E_837,0.06731554536325422,1.657844814390114e-05,0.1536076858518541,0.0004751024004263232
eval_number_E_158,0.02535202306393861,1.6366307944132175e-05,0.0578509105660491,0.0004690229219816394
eval_number_E_1863,0.01710849168064609,1.634925925787214e-05,0.03903995431216246,0.0004685343435757506
eval_number_E_1598,0.03634216968793317,1.6315193355713563e-05,0.08292938212821963,0.000467558088636341
eval_number_E_1651,0.00833213413887425,1.6186789803107034e-05,0.019013139333167423,0.0004638783210527224
eval_number_E_13,0.013593358278289886,1.617882554933716e-05,0.031018753496173283,0.00046365008279719767
eval_number_E_176,0.048011933363445156,1.5634425649232474e-05,0.10955867530203588,0.00044804876130518956
eval_number_E_1191,0.007393561432795813,1.5541624652656558e-05,0.01687140549432786,0.0004453892858312205
eval_number_E_2012,0.07283436663568178,1.5446747530968513e-05,0.166201112224811,0.0004426703131102356
